Fremont Bridge East Sidewalk,Fremont Bridge West Sidewalk,PRCP,TMAX,TMIN,AWND
1.0,1.0,231.0,144.0,94.0,51.0
2.0,3.0,231.0,144.0,94.0,51.0
7.0,6.0,231.0,144.0,94.0,51.0
7.0,6.0,231.0,144.0,94.0,51.0
9.0,6.0,231.0,144.0,94.0,51.0
12.0,13.0,231.0,144.0,94.0,51.0
14.0,11.0,231.0,144.0,94.0,51.0
10.0,11.0,231.0,144.0,94.0,51.0
22.0,9.0,231.0,144.0,94.0,51.0
13.0,12.0,231.0,144.0,94.0,51.0
28.0,13.0,231.0,144.0,94.0,51.0
23.0,28.0,231.0,144.0,94.0,51.0
30.0,21.0,231.0,144.0,94.0,51.0
27.0,32.0,231.0,144.0,94.0,51.0
26.0,10.0,231.0,144.0,94.0,51.0
11.0,7.0,231.0,144.0,94.0,51.0
8.0,7.0,231.0,144.0,94.0,51.0
5.0,3.0,231.0,144.0,94.0,51.0
6.0,11.0,231.0,144.0,94.0,51.0
7.0,5.0,231.0,144.0,94.0,51.0
3.0,8.0,231.0,144.0,94.0,51.0
5.0,5.0,61.0,144.0,100.0,38.0
0.0,11.0,61.0,144.0,100.0,38.0
4.0,3.0,61.0,144.0,100.0,38.0
1.0,3.0,61.0,144.0,100.0,38.0
2.0,1.0,61.0,144.0,100.0,38.0
5.0,1.0,61.0,144.0,100.0,38.0
1.0,9.0,61.0,144.0,100.0,38.0
11.0,6.0,61.0,144.0,100.0,38.0
16.0,15.0,61.0,144.0,100.0,38.0
18.0,24.0,61.0,144.0,100.0,38.0
29.0,24.0,61.0,144.0,100.0,38.0
47.0,31.0,61.0,144.0,100.0,38.0
73.0,42.0,61.0,144.0,100.0,38.0
74.0,51.0,61.0,144.0,100.0,38.0
89.0,49.0,61.0,144.0,100.0,38.0
74.0,46.0,61.0,144.0,100.0,38.0
59.0,40.0,61.0,144.0,100.0,38.0
50.0,39.0,61.0,144.0,100.0,38.0
21.0,13.0,61.0,144.0,100.0,38.0
10.0,11.0,61.0,144.0,100.0,38.0
8.0,9.0,61.0,144.0,100.0,38.0
5.0,7.0,61.0,144.0,100.0,38.0
8.0,6.0,61.0,144.0,100.0,38.0
1.0,5.0,61.0,144.0,100.0,38.0
4.0,7.0,109.0,156.0,100.0,49.0
0.0,1.0,109.0,156.0,100.0,49.0
2.0,1.0,109.0,156.0,100.0,49.0
0.0,2.0,109.0,156.0,100.0,49.0
2.0,3.0,109.0,156.0,100.0,49.0
17.0,5.0,109.0,156.0,100.0,49.0
65.0,30.0,109.0,156.0,100.0,49.0
161.0,53.0,109.0,156.0,100.0,49.0
187.0,87.0,109.0,156.0,100.0,49.0
101.0,51.0,109.0,156.0,100.0,49.0
37.0,36.0,109.0,156.0,100.0,49.0
26.0,29.0,109.0,156.0,100.0,49.0
36.0,21.0,109.0,156.0,100.0,49.0
40.0,23.0,109.0,156.0,100.0,49.0
48.0,34.0,109.0,156.0,100.0,49.0
36.0,53.0,109.0,156.0,100.0,49.0
92.0,85.0,109.0,156.0,100.0,49.0
129.0,247.0,109.0,156.0,100.0,49.0
82.0,164.0,109.0,156.0,100.0,49.0
35.0,58.0,109.0,156.0,100.0,49.0
19.0,36.0,109.0,156.0,100.0,49.0
13.0,27.0,109.0,156.0,100.0,49.0
6.0,9.0,109.0,156.0,100.0,49.0
8.0,9.0,109.0,156.0,100.0,49.0
8.0,7.0,345.0,150.0,122.0,28.0
1.0,0.0,345.0,150.0,122.0,28.0
4.0,1.0,345.0,150.0,122.0,28.0
1.0,2.0,345.0,150.0,122.0,28.0
3.0,3.0,345.0,150.0,122.0,28.0
18.0,6.0,345.0,150.0,122.0,28.0
59.0,23.0,345.0,150.0,122.0,28.0
151.0,49.0,345.0,150.0,122.0,28.0
185.0,75.0,345.0,150.0,122.0,28.0
88.0,53.0,345.0,150.0,122.0,28.0
33.0,23.0,345.0,150.0,122.0,28.0
22.0,13.0,345.0,150.0,122.0,28.0
17.0,13.0,345.0,150.0,122.0,28.0
27.0,14.0,345.0,150.0,122.0,28.0
19.0,24.0,345.0,150.0,122.0,28.0
33.0,31.0,345.0,150.0,122.0,28.0
43.0,70.0,345.0,150.0,122.0,28.0
83.0,199.0,345.0,150.0,122.0,28.0
57.0,132.0,345.0,150.0,122.0,28.0
21.0,44.0,345.0,150.0,122.0,28.0
15.0,20.0,345.0,150.0,122.0,28.0
8.0,8.0,345.0,150.0,122.0,28.0
8.0,8.0,345.0,150.0,122.0,28.0
8.0,5.0,345.0,150.0,122.0,28.0
2.0,2.0,145.0,156.0,111.0,27.0
4.0,1.0,145.0,156.0,111.0,27.0
2.0,0.0,145.0,156.0,111.0,27.0
0.0,1.0,145.0,156.0,111.0,27.0
7.0,4.0,145.0,156.0,111.0,27.0
7.0,4.0,145.0,156.0,111.0,27.0
47.0,22.0,145.0,156.0,111.0,27.0
133.0,37.0,145.0,156.0,111.0,27.0
169.0,76.0,145.0,156.0,111.0,27.0
88.0,37.0,145.0,156.0,111.0,27.0
26.0,16.0,145.0,156.0,111.0,27.0
36.0,17.0,145.0,156.0,111.0,27.0
28.0,27.0,145.0,156.0,111.0,27.0
14.0,21.0,145.0,156.0,111.0,27.0
28.0,21.0,145.0,156.0,111.0,27.0
32.0,48.0,145.0,156.0,111.0,27.0
57.0,94.0,145.0,156.0,111.0,27.0
91.0,189.0,145.0,156.0,111.0,27.0
43.0,100.0,145.0,156.0,111.0,27.0
34.0,54.0,145.0,156.0,111.0,27.0
14.0,31.0,145.0,156.0,111.0,27.0
8.0,6.0,145.0,156.0,111.0,27.0
8.0,6.0,145.0,156.0,111.0,27.0
5.0,13.0,145.0,156.0,111.0,27.0
4.0,3.0,97.0,150.0,106.0,30.0
2.0,3.0,97.0,150.0,106.0,30.0
1.0,1.0,97.0,150.0,106.0,30.0
0.0,0.0,97.0,150.0,106.0,30.0
2.0,4.0,97.0,150.0,106.0,30.0
11.0,7.0,97.0,150.0,106.0,30.0
63.0,26.0,97.0,150.0,106.0,30.0
146.0,52.0,97.0,150.0,106.0,30.0
179.0,81.0,97.0,150.0,106.0,30.0
75.0,55.0,97.0,150.0,106.0,30.0
39.0,17.0,97.0,150.0,106.0,30.0
23.0,17.0,97.0,150.0,106.0,30.0
27.0,31.0,97.0,150.0,106.0,30.0
41.0,27.0,97.0,150.0,106.0,30.0
42.0,29.0,97.0,150.0,106.0,30.0
40.0,60.0,97.0,150.0,106.0,30.0
94.0,93.0,97.0,150.0,106.0,30.0
93.0,223.0,97.0,150.0,106.0,30.0
71.0,162.0,97.0,150.0,106.0,30.0
38.0,68.0,97.0,150.0,106.0,30.0
24.0,35.0,97.0,150.0,106.0,30.0
22.0,18.0,97.0,150.0,106.0,30.0
13.0,8.0,97.0,150.0,106.0,30.0
11.0,10.0,97.0,150.0,106.0,30.0
4.0,2.0,56.0,150.0,106.0,10.0
3.0,4.0,56.0,150.0,106.0,10.0
2.0,0.0,56.0,150.0,106.0,10.0
3.0,1.0,56.0,150.0,106.0,10.0
5.0,5.0,56.0,150.0,106.0,10.0
11.0,6.0,56.0,150.0,106.0,10.0
76.0,38.0,56.0,150.0,106.0,10.0
162.0,68.0,56.0,150.0,106.0,10.0
245.0,91.0,56.0,150.0,106.0,10.0
133.0,65.0,56.0,150.0,106.0,10.0
41.0,39.0,56.0,150.0,106.0,10.0
41.0,34.0,56.0,150.0,106.0,10.0
49.0,31.0,56.0,150.0,106.0,10.0
59.0,48.0,56.0,150.0,106.0,10.0
62.0,29.0,56.0,150.0,106.0,10.0
92.0,67.0,56.0,150.0,106.0,10.0
114.0,121.0,56.0,150.0,106.0,10.0
94.0,254.0,56.0,150.0,106.0,10.0
73.0,122.0,56.0,150.0,106.0,10.0
23.0,50.0,56.0,150.0,106.0,10.0
17.0,24.0,56.0,150.0,106.0,10.0
20.0,13.0,56.0,150.0,106.0,10.0
10.0,13.0,56.0,150.0,106.0,10.0
6.0,8.0,56.0,150.0,106.0,10.0
7.0,5.0,5.0,156.0,111.0,36.0
2.0,4.0,5.0,156.0,111.0,36.0
3.0,2.0,5.0,156.0,111.0,36.0
2.0,0.0,5.0,156.0,111.0,36.0
2.0,2.0,5.0,156.0,111.0,36.0
6.0,6.0,5.0,156.0,111.0,36.0
10.0,3.0,5.0,156.0,111.0,36.0
7.0,6.0,5.0,156.0,111.0,36.0
19.0,14.0,5.0,156.0,111.0,36.0
33.0,36.0,5.0,156.0,111.0,36.0
36.0,26.0,5.0,156.0,111.0,36.0
49.0,39.0,5.0,156.0,111.0,36.0
55.0,24.0,5.0,156.0,111.0,36.0
47.0,35.0,5.0,156.0,111.0,36.0
55.0,54.0,5.0,156.0,111.0,36.0
35.0,36.0,5.0,156.0,111.0,36.0
41.0,32.0,5.0,156.0,111.0,36.0
31.0,34.0,5.0,156.0,111.0,36.0
27.0,25.0,5.0,156.0,111.0,36.0
19.0,16.0,5.0,156.0,111.0,36.0
9.0,15.0,5.0,156.0,111.0,36.0
4.0,5.0,5.0,156.0,111.0,36.0
7.0,6.0,5.0,156.0,111.0,36.0
7.0,14.0,5.0,156.0,111.0,36.0
7.0,11.0,81.0,178.0,128.0,38.0
6.0,4.0,81.0,178.0,128.0,38.0
5.0,5.0,81.0,178.0,128.0,38.0
1.0,2.0,81.0,178.0,128.0,38.0
1.0,2.0,81.0,178.0,128.0,38.0
5.0,2.0,81.0,178.0,128.0,38.0
9.0,3.0,81.0,178.0,128.0,38.0
17.0,12.0,81.0,178.0,128.0,38.0
27.0,24.0,81.0,178.0,128.0,38.0
34.0,34.0,81.0,178.0,128.0,38.0
47.0,28.0,81.0,178.0,128.0,38.0
56.0,34.0,81.0,178.0,128.0,38.0
68.0,44.0,81.0,178.0,128.0,38.0
57.0,41.0,81.0,178.0,128.0,38.0
44.0,29.0,81.0,178.0,128.0,38.0
45.0,45.0,81.0,178.0,128.0,38.0
46.0,51.0,81.0,178.0,128.0,38.0
19.0,36.0,81.0,178.0,128.0,38.0
27.0,15.0,81.0,178.0,128.0,38.0
4.0,8.0,81.0,178.0,128.0,38.0
10.0,11.0,81.0,178.0,128.0,38.0
5.0,8.0,81.0,178.0,128.0,38.0
6.0,7.0,81.0,178.0,128.0,38.0
2.0,7.0,81.0,178.0,128.0,38.0
5.0,2.0,8.0,150.0,78.0,40.0
2.0,1.0,8.0,150.0,78.0,40.0
1.0,1.0,8.0,150.0,78.0,40.0
1.0,2.0,8.0,150.0,78.0,40.0
2.0,3.0,8.0,150.0,78.0,40.0
18.0,7.0,8.0,150.0,78.0,40.0
81.0,45.0,8.0,150.0,78.0,40.0
238.0,74.0,8.0,150.0,78.0,40.0
252.0,121.0,8.0,150.0,78.0,40.0
105.0,77.0,8.0,150.0,78.0,40.0
65.0,26.0,8.0,150.0,78.0,40.0
38.0,19.0,8.0,150.0,78.0,40.0
41.0,54.0,8.0,150.0,78.0,40.0
31.0,32.0,8.0,150.0,78.0,40.0
58.0,40.0,8.0,150.0,78.0,40.0
65.0,58.0,8.0,150.0,78.0,40.0
112.0,134.0,8.0,150.0,78.0,40.0
126.0,344.0,8.0,150.0,78.0,40.0
84.0,177.0,8.0,150.0,78.0,40.0
30.0,78.0,8.0,150.0,78.0,40.0
32.0,36.0,8.0,150.0,78.0,40.0
21.0,24.0,8.0,150.0,78.0,40.0
13.0,11.0,8.0,150.0,78.0,40.0
9.0,14.0,8.0,150.0,78.0,40.0
5.0,5.0,3.0,128.0,67.0,35.0
4.0,3.0,3.0,128.0,67.0,35.0
3.0,2.0,3.0,128.0,67.0,35.0
1.0,2.0,3.0,128.0,67.0,35.0
5.0,3.0,3.0,128.0,67.0,35.0
18.0,9.0,3.0,128.0,67.0,35.0
94.0,33.0,3.0,128.0,67.0,35.0
217.0,63.0,3.0,128.0,67.0,35.0
258.0,113.0,3.0,128.0,67.0,35.0
109.0,55.0,3.0,128.0,67.0,35.0
33.0,30.0,3.0,128.0,67.0,35.0
32.0,22.0,3.0,128.0,67.0,35.0
30.0,32.0,3.0,128.0,67.0,35.0
40.0,26.0,3.0,128.0,67.0,35.0
37.0,38.0,3.0,128.0,67.0,35.0
53.0,58.0,3.0,128.0,67.0,35.0
95.0,141.0,3.0,128.0,67.0,35.0
105.0,298.0,3.0,128.0,67.0,35.0
70.0,147.0,3.0,128.0,67.0,35.0
33.0,47.0,3.0,128.0,67.0,35.0
16.0,27.0,3.0,128.0,67.0,35.0
12.0,20.0,3.0,128.0,67.0,35.0
12.0,16.0,3.0,128.0,67.0,35.0
5.0,16.0,3.0,128.0,67.0,35.0
6.0,6.0,0.0,122.0,39.0,34.0
4.0,1.0,0.0,122.0,39.0,34.0
4.0,2.0,0.0,122.0,39.0,34.0
1.0,5.0,0.0,122.0,39.0,34.0
7.0,3.0,0.0,122.0,39.0,34.0
9.0,5.0,0.0,122.0,39.0,34.0
82.0,34.0,0.0,122.0,39.0,34.0
189.0,77.0,0.0,122.0,39.0,34.0
256.0,115.0,0.0,122.0,39.0,34.0
137.0,63.0,0.0,122.0,39.0,34.0
54.0,42.0,0.0,122.0,39.0,34.0
34.0,24.0,0.0,122.0,39.0,34.0
35.0,36.0,0.0,122.0,39.0,34.0
37.0,30.0,0.0,122.0,39.0,34.0
59.0,45.0,0.0,122.0,39.0,34.0
60.0,72.0,0.0,122.0,39.0,34.0
98.0,139.0,0.0,122.0,39.0,34.0
112.0,275.0,0.0,122.0,39.0,34.0
99.0,171.0,0.0,122.0,39.0,34.0
48.0,66.0,0.0,122.0,39.0,34.0
23.0,44.0,0.0,122.0,39.0,34.0
19.0,26.0,0.0,122.0,39.0,34.0
20.0,23.0,0.0,122.0,39.0,34.0
13.0,9.0,0.0,122.0,39.0,34.0
1.0,1.0,0.0,100.0,11.0,34.0
3.0,3.0,0.0,100.0,11.0,34.0
1.0,3.0,0.0,100.0,11.0,34.0
2.0,4.0,0.0,100.0,11.0,34.0
7.0,3.0,0.0,100.0,11.0,34.0
15.0,9.0,0.0,100.0,11.0,34.0
82.0,46.0,0.0,100.0,11.0,34.0
203.0,76.0,0.0,100.0,11.0,34.0
254.0,94.0,0.0,100.0,11.0,34.0
130.0,76.0,0.0,100.0,11.0,34.0
54.0,34.0,0.0,100.0,11.0,34.0
44.0,32.0,0.0,100.0,11.0,34.0
40.0,31.0,0.0,100.0,11.0,34.0
39.0,35.0,0.0,100.0,11.0,34.0
54.0,35.0,0.0,100.0,11.0,34.0
47.0,59.0,0.0,100.0,11.0,34.0
94.0,162.0,0.0,100.0,11.0,34.0
104.0,290.0,0.0,100.0,11.0,34.0
89.0,169.0,0.0,100.0,11.0,34.0
35.0,79.0,0.0,100.0,11.0,34.0
20.0,39.0,0.0,100.0,11.0,34.0
15.0,29.0,0.0,100.0,11.0,34.0
13.0,14.0,0.0,100.0,11.0,34.0
9.0,13.0,0.0,100.0,11.0,34.0
11.0,8.0,0.0,89.0,11.0,20.0
2.0,3.0,0.0,89.0,11.0,20.0
4.0,1.0,0.0,89.0,11.0,20.0
0.0,2.0,0.0,89.0,11.0,20.0
5.0,2.0,0.0,89.0,11.0,20.0
11.0,4.0,0.0,89.0,11.0,20.0
60.0,40.0,0.0,89.0,11.0,20.0
168.0,65.0,0.0,89.0,11.0,20.0
232.0,97.0,0.0,89.0,11.0,20.0
114.0,53.0,0.0,89.0,11.0,20.0
53.0,39.0,0.0,89.0,11.0,20.0
47.0,28.0,0.0,89.0,11.0,20.0
46.0,20.0,0.0,89.0,11.0,20.0
45.0,45.0,0.0,89.0,11.0,20.0
54.0,48.0,0.0,89.0,11.0,20.0
76.0,87.0,0.0,89.0,11.0,20.0
91.0,131.0,0.0,89.0,11.0,20.0
99.0,225.0,0.0,89.0,11.0,20.0
66.0,142.0,0.0,89.0,11.0,20.0
26.0,58.0,0.0,89.0,11.0,20.0
7.0,25.0,0.0,89.0,11.0,20.0
13.0,12.0,0.0,89.0,11.0,20.0
13.0,12.0,0.0,89.0,11.0,20.0
8.0,8.0,0.0,89.0,11.0,20.0
5.0,15.0,0.0,78.0,-6.0,22.0
4.0,4.0,0.0,78.0,-6.0,22.0
4.0,6.0,0.0,78.0,-6.0,22.0
3.0,2.0,0.0,78.0,-6.0,22.0
2.0,2.0,0.0,78.0,-6.0,22.0
4.0,5.0,0.0,78.0,-6.0,22.0
6.0,9.0,0.0,78.0,-6.0,22.0
10.0,13.0,0.0,78.0,-6.0,22.0
25.0,19.0,0.0,78.0,-6.0,22.0
30.0,24.0,0.0,78.0,-6.0,22.0
63.0,39.0,0.0,78.0,-6.0,22.0
69.0,33.0,0.0,78.0,-6.0,22.0
75.0,63.0,0.0,78.0,-6.0,22.0
76.0,54.0,0.0,78.0,-6.0,22.0
69.0,73.0,0.0,78.0,-6.0,22.0
96.0,41.0,0.0,78.0,-6.0,22.0
51.0,58.0,0.0,78.0,-6.0,22.0
35.0,37.0,0.0,78.0,-6.0,22.0
17.0,30.0,0.0,78.0,-6.0,22.0
13.0,13.0,0.0,78.0,-6.0,22.0
10.0,14.0,0.0,78.0,-6.0,22.0
7.0,8.0,0.0,78.0,-6.0,22.0
5.0,10.0,0.0,78.0,-6.0,22.0
6.0,12.0,0.0,78.0,-6.0,22.0
7.0,3.0,152.0,89.0,11.0,30.0
3.0,4.0,152.0,89.0,11.0,30.0
0.0,8.0,152.0,89.0,11.0,30.0
3.0,1.0,152.0,89.0,11.0,30.0
3.0,0.0,152.0,89.0,11.0,30.0
0.0,3.0,152.0,89.0,11.0,30.0
1.0,11.0,152.0,89.0,11.0,30.0
11.0,10.0,152.0,89.0,11.0,30.0
21.0,15.0,152.0,89.0,11.0,30.0
28.0,30.0,152.0,89.0,11.0,30.0
40.0,14.0,152.0,89.0,11.0,30.0
28.0,30.0,152.0,89.0,11.0,30.0
27.0,24.0,152.0,89.0,11.0,30.0
35.0,23.0,152.0,89.0,11.0,30.0
39.0,32.0,152.0,89.0,11.0,30.0
19.0,16.0,152.0,89.0,11.0,30.0
27.0,12.0,152.0,89.0,11.0,30.0
7.0,20.0,152.0,89.0,11.0,30.0
5.0,14.0,152.0,89.0,11.0,30.0
8.0,6.0,152.0,89.0,11.0,30.0
5.0,6.0,152.0,89.0,11.0,30.0
6.0,8.0,152.0,89.0,11.0,30.0
4.0,3.0,152.0,89.0,11.0,30.0
0.0,8.0,152.0,89.0,11.0,30.0
4.0,0.0,36.0,128.0,61.0,30.0
1.0,0.0,36.0,128.0,61.0,30.0
2.0,2.0,36.0,128.0,61.0,30.0
0.0,1.0,36.0,128.0,61.0,30.0
1.0,1.0,36.0,128.0,61.0,30.0
9.0,2.0,36.0,128.0,61.0,30.0
44.0,19.0,36.0,128.0,61.0,30.0
104.0,42.0,36.0,128.0,61.0,30.0
148.0,65.0,36.0,128.0,61.0,30.0
81.0,54.0,36.0,128.0,61.0,30.0
31.0,21.0,36.0,128.0,61.0,30.0
28.0,18.0,36.0,128.0,61.0,30.0
28.0,15.0,36.0,128.0,61.0,30.0
19.0,18.0,36.0,128.0,61.0,30.0
34.0,26.0,36.0,128.0,61.0,30.0
36.0,44.0,36.0,128.0,61.0,30.0
62.0,76.0,36.0,128.0,61.0,30.0
83.0,178.0,36.0,128.0,61.0,30.0
63.0,113.0,36.0,128.0,61.0,30.0
23.0,45.0,36.0,128.0,61.0,30.0
7.0,16.0,36.0,128.0,61.0,30.0
11.0,15.0,36.0,128.0,61.0,30.0
13.0,11.0,36.0,128.0,61.0,30.0
7.0,10.0,36.0,128.0,61.0,30.0
4.0,5.0,53.0,111.0,78.0,25.0
1.0,2.0,53.0,111.0,78.0,25.0
3.0,1.0,53.0,111.0,78.0,25.0
1.0,1.0,53.0,111.0,78.0,25.0
6.0,2.0,53.0,111.0,78.0,25.0
17.0,8.0,53.0,111.0,78.0,25.0
76.0,37.0,53.0,111.0,78.0,25.0
180.0,66.0,53.0,111.0,78.0,25.0
218.0,100.0,53.0,111.0,78.0,25.0
104.0,67.0,53.0,111.0,78.0,25.0
30.0,26.0,53.0,111.0,78.0,25.0
34.0,18.0,53.0,111.0,78.0,25.0
22.0,6.0,53.0,111.0,78.0,25.0
21.0,20.0,53.0,111.0,78.0,25.0
21.0,30.0,53.0,111.0,78.0,25.0
37.0,38.0,53.0,111.0,78.0,25.0
58.0,106.0,53.0,111.0,78.0,25.0
96.0,235.0,53.0,111.0,78.0,25.0
63.0,142.0,53.0,111.0,78.0,25.0
23.0,54.0,53.0,111.0,78.0,25.0
11.0,29.0,53.0,111.0,78.0,25.0
8.0,29.0,53.0,111.0,78.0,25.0
9.0,10.0,53.0,111.0,78.0,25.0
7.0,5.0,53.0,111.0,78.0,25.0
0.0,1.0,8.0,111.0,50.0,26.0
4.0,0.0,8.0,111.0,50.0,26.0
3.0,1.0,8.0,111.0,50.0,26.0
0.0,3.0,8.0,111.0,50.0,26.0
5.0,3.0,8.0,111.0,50.0,26.0
17.0,7.0,8.0,111.0,50.0,26.0
86.0,37.0,8.0,111.0,50.0,26.0
171.0,64.0,8.0,111.0,50.0,26.0
247.0,106.0,8.0,111.0,50.0,26.0
120.0,54.0,8.0,111.0,50.0,26.0
56.0,37.0,8.0,111.0,50.0,26.0
36.0,28.0,8.0,111.0,50.0,26.0
31.0,39.0,8.0,111.0,50.0,26.0
44.0,36.0,8.0,111.0,50.0,26.0
42.0,36.0,8.0,111.0,50.0,26.0
57.0,70.0,8.0,111.0,50.0,26.0
91.0,127.0,8.0,111.0,50.0,26.0
113.0,303.0,8.0,111.0,50.0,26.0
75.0,169.0,8.0,111.0,50.0,26.0
35.0,81.0,8.0,111.0,50.0,26.0
26.0,41.0,8.0,111.0,50.0,26.0
11.0,36.0,8.0,111.0,50.0,26.0
12.0,17.0,8.0,111.0,50.0,26.0
12.0,10.0,8.0,111.0,50.0,26.0
2.0,4.0,0.0,94.0,28.0,24.0
2.0,1.0,0.0,94.0,28.0,24.0
3.0,1.0,0.0,94.0,28.0,24.0
0.0,1.0,0.0,94.0,28.0,24.0
5.0,3.0,0.0,94.0,28.0,24.0
14.0,11.0,0.0,94.0,28.0,24.0
79.0,30.0,0.0,94.0,28.0,24.0
177.0,65.0,0.0,94.0,28.0,24.0
214.0,95.0,0.0,94.0,28.0,24.0
112.0,74.0,0.0,94.0,28.0,24.0
51.0,25.0,0.0,94.0,28.0,24.0
46.0,31.0,0.0,94.0,28.0,24.0
42.0,35.0,0.0,94.0,28.0,24.0
43.0,42.0,0.0,94.0,28.0,24.0
57.0,48.0,0.0,94.0,28.0,24.0
70.0,62.0,0.0,94.0,28.0,24.0
72.0,132.0,0.0,94.0,28.0,24.0
104.0,224.0,0.0,94.0,28.0,24.0
76.0,170.0,0.0,94.0,28.0,24.0
41.0,75.0,0.0,94.0,28.0,24.0
29.0,34.0,0.0,94.0,28.0,24.0
29.0,29.0,0.0,94.0,28.0,24.0
20.0,12.0,0.0,94.0,28.0,24.0
16.0,12.0,0.0,94.0,28.0,24.0
6.0,4.0,56.0,94.0,22.0,16.0
5.0,5.0,56.0,94.0,22.0,16.0
2.0,1.0,56.0,94.0,22.0,16.0
2.0,1.0,56.0,94.0,22.0,16.0
7.0,3.0,56.0,94.0,22.0,16.0
14.0,4.0,56.0,94.0,22.0,16.0
60.0,31.0,56.0,94.0,22.0,16.0
141.0,71.0,56.0,94.0,22.0,16.0
192.0,85.0,56.0,94.0,22.0,16.0
111.0,48.0,56.0,94.0,22.0,16.0
53.0,36.0,56.0,94.0,22.0,16.0
47.0,26.0,56.0,94.0,22.0,16.0
35.0,32.0,56.0,94.0,22.0,16.0
48.0,43.0,56.0,94.0,22.0,16.0
34.0,41.0,56.0,94.0,22.0,16.0
32.0,43.0,56.0,94.0,22.0,16.0
66.0,87.0,56.0,94.0,22.0,16.0
57.0,182.0,56.0,94.0,22.0,16.0
50.0,106.0,56.0,94.0,22.0,16.0
29.0,59.0,56.0,94.0,22.0,16.0
16.0,30.0,56.0,94.0,22.0,16.0
7.0,14.0,56.0,94.0,22.0,16.0
4.0,18.0,56.0,94.0,22.0,16.0
5.0,13.0,56.0,94.0,22.0,16.0
4.0,10.0,61.0,122.0,61.0,53.0
1.0,4.0,61.0,122.0,61.0,53.0
4.0,1.0,61.0,122.0,61.0,53.0
0.0,1.0,61.0,122.0,61.0,53.0
3.0,1.0,61.0,122.0,61.0,53.0
4.0,1.0,61.0,122.0,61.0,53.0
4.0,8.0,61.0,122.0,61.0,53.0
12.0,12.0,61.0,122.0,61.0,53.0
18.0,13.0,61.0,122.0,61.0,53.0
25.0,21.0,61.0,122.0,61.0,53.0
28.0,21.0,61.0,122.0,61.0,53.0
36.0,30.0,61.0,122.0,61.0,53.0
56.0,25.0,61.0,122.0,61.0,53.0
39.0,21.0,61.0,122.0,61.0,53.0
21.0,22.0,61.0,122.0,61.0,53.0
15.0,17.0,61.0,122.0,61.0,53.0
20.0,20.0,61.0,122.0,61.0,53.0
19.0,10.0,61.0,122.0,61.0,53.0
9.0,14.0,61.0,122.0,61.0,53.0
13.0,7.0,61.0,122.0,61.0,53.0
2.0,13.0,61.0,122.0,61.0,53.0
7.0,4.0,61.0,122.0,61.0,53.0
5.0,7.0,61.0,122.0,61.0,53.0
3.0,9.0,61.0,122.0,61.0,53.0
6.0,5.0,79.0,100.0,61.0,49.0
1.0,2.0,79.0,100.0,61.0,49.0
1.0,2.0,79.0,100.0,61.0,49.0
0.0,2.0,79.0,100.0,61.0,49.0
4.0,1.0,79.0,100.0,61.0,49.0
3.0,0.0,79.0,100.0,61.0,49.0
3.0,3.0,79.0,100.0,61.0,49.0
3.0,9.0,79.0,100.0,61.0,49.0
6.0,10.0,79.0,100.0,61.0,49.0
8.0,12.0,79.0,100.0,61.0,49.0
17.0,4.0,79.0,100.0,61.0,49.0
18.0,10.0,79.0,100.0,61.0,49.0
23.0,11.0,79.0,100.0,61.0,49.0
26.0,15.0,79.0,100.0,61.0,49.0
28.0,17.0,79.0,100.0,61.0,49.0
14.0,10.0,79.0,100.0,61.0,49.0
20.0,10.0,79.0,100.0,61.0,49.0
15.0,7.0,79.0,100.0,61.0,49.0
6.0,6.0,79.0,100.0,61.0,49.0
7.0,4.0,79.0,100.0,61.0,49.0
5.0,9.0,79.0,100.0,61.0,49.0
2.0,4.0,79.0,100.0,61.0,49.0
2.0,9.0,79.0,100.0,61.0,49.0
1.0,11.0,79.0,100.0,61.0,49.0
3.0,0.0,541.0,133.0,83.0,60.0
1.0,5.0,541.0,133.0,83.0,60.0
1.0,1.0,541.0,133.0,83.0,60.0
0.0,2.0,541.0,133.0,83.0,60.0
4.0,4.0,541.0,133.0,83.0,60.0
12.0,3.0,541.0,133.0,83.0,60.0
33.0,13.0,541.0,133.0,83.0,60.0
76.0,27.0,541.0,133.0,83.0,60.0
90.0,49.0,541.0,133.0,83.0,60.0
39.0,27.0,541.0,133.0,83.0,60.0
23.0,12.0,541.0,133.0,83.0,60.0
8.0,5.0,541.0,133.0,83.0,60.0
9.0,9.0,541.0,133.0,83.0,60.0
10.0,3.0,541.0,133.0,83.0,60.0
13.0,19.0,541.0,133.0,83.0,60.0
15.0,30.0,541.0,133.0,83.0,60.0
29.0,49.0,541.0,133.0,83.0,60.0
42.0,113.0,541.0,133.0,83.0,60.0
24.0,54.0,541.0,133.0,83.0,60.0
12.0,38.0,541.0,133.0,83.0,60.0
7.0,11.0,541.0,133.0,83.0,60.0
10.0,9.0,541.0,133.0,83.0,60.0
9.0,6.0,541.0,133.0,83.0,60.0
5.0,3.0,541.0,133.0,83.0,60.0
2.0,5.0,38.0,111.0,72.0,42.0
1.0,0.0,38.0,111.0,72.0,42.0
3.0,0.0,38.0,111.0,72.0,42.0
0.0,2.0,38.0,111.0,72.0,42.0
2.0,1.0,38.0,111.0,72.0,42.0
10.0,4.0,38.0,111.0,72.0,42.0
55.0,28.0,38.0,111.0,72.0,42.0
